HS부호,한글품목명,영문품목명,성질통합분류코드,성질통합분류코드명
2930700000,비스(2-하이드록시에틸)술파이드[티오디글리콜(INN)],Bis(2-hydroxyethyl)sulfide (thiodiglycol (INN)),25030201,유기화합물
2930800000,"알디카브(ISO), 캡타폴(ISO) 및 메타미도포스(ISO)","Aldicarb (ISO), captafol (ISO) and methamidophos (ISO)",25030201,유기화합물
2930902000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
0029309050,황이 포함되어 있는 독가스,Sulphur mustards,,
2930905030,티오우레아,Thiourea,25030201,유기화합물
2930905080,기타,Other,25030201,유기화합물
0029309060,메르캅탄,Mercaptans,,
2930906010,티오알코올,Thioalcohols,25030201,유기화합물
2930906090,기타,Other,25030201,유기화합물
0029309070,그 밖의 티오에테르,Other thioethers,,
2930907020,티오아닐린,Thioaniline,25030201,유기화합물
2930907090,기타,Other,25030201,유기화합물
0029309090,기타,Other,,
2930909010,티오산,Thioacids,25030201,유기화합물
2930909030,시스테인,Cysteine,25030201,유기화합물
2930909050,글루타티온,Glutathion,25030201,유기화합물
2930909090,기타,Other,25030201,유기화합물
2931100000,"테트라메틸납, 테트라에틸납",Tetramethyl lead and tetraethyl lead,25030201,유기화합물
2931200000,트리부틸틴 화합물,Tributyltin compounds,25030201,유기화합물
2931410000,디메틸 메틸포스포네이트,Dimethyl methylphosphonate,25030201,유기화합물
2931420000,디메틸 프로필포스포네이트,Dimethyl propylphosphonate,25030201,유기화합물
2931430000,디에틸 에틸포스포네이트,Diethyl ethylphosphonate,25030201,유기화합물
2931440000,메틸포스폰산,Methylphosphonic acid,25030201,유기화합물
2931450000,메틸포스폰산과 (아미노이미노메틸)우레아의 염(1 : 1),Salt of methylphosphonic acid and (aminoiminomethyl)urea (1 : 1),25030201,유기화합물
2931460000,"2,4,6-트리프로필-1,3,5,2,4,6-트리옥사트리포스피난-2,4,6-트리옥사이드","2,4,6-Tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",25030201,유기화합물
2931470000,"(5-에틸-2-메틸-2-옥시도-1,3,2-디옥사포스피난-5-일)메틸 메틸 메틸포스포네이트","(5-Ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl) methyl methyl methylphosphonate ",25030201,유기화합물
2931480000,"3,9-디메틸-2,4,8,10-테트라옥사-3,9-디포스파스피로[5.5] 운데칸 3,9-디옥사이드","3,9-Dimethyl-2,4,8,10-tetraoxa-3,9-diphosphaspiro[5.5] undecane 3,9-dioxide",25030201,유기화합물
2931490000,기타,Other,25030201,유기화합물
2931510000,메틸포스포닉 디클로라이드,Methylphosphonic dichloride,25030201,유기화합물
2931520000,프로필포스포닉 디클로라이드,Propylphosphonic dichloride,25030201,유기화합물
2931530000,오-(3-클로로프로필) 오-[4-니트로-3-(트리플루오르메틸)페닐] 메틸포스포노티오네이트,O-(3-chloropropyl) O-[4-nitro-3-(trifluoromethyl)phenyl] methylphosphonothionate,25030201,유기화합물
2931540000,트리클로르폰(ISO),Trichlorfon (ISO),25030201,유기화합물
2931590000,기타,Other,25030201,유기화합물
2931901000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2931902000,유기-비소 화합물,Organo-arsenic compounds,25030201,유기화합물
2931903000,유기-인 화합물,Organo-phosphorous compounds,25030201,유기화합물
2931904000,불소 화합물,Fluorine compounds,25030201,유기화합물
2931905000,염소화합물,Chlorine compounds,25030201,유기화합물
0029319090,기타,Other,,
2931909010,디부틸 틴 옥사이드,Dibutyl tin oxide,25030201,유기화합물
2931909020,디에틸 알루미늄 클로라이드,Diethyl aluminium chloride,25030201,유기화합물
2931909090,기타,Other,25030201,유기화합물
2932110000,테트라히드로푸란,Tetrahydrofuran,25030201,유기화합물
2932120000,2-푸르알데히드(푸르푸르알데히드),2-Furaldehyde (furfuraldehyde),25030201,유기화합물
2932131000,푸르푸릴 알코올,Furfuryl alcohol,25030201,유기화합물
2932132000,테트라히드로푸르푸릴 알코올,Tetrahydrofurfuryl alcohol,25030201,유기화합물
2932140000,수크랄로스,Sucralose,25030201,유기화합물
2932191000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2932199000,기타,Other,25030201,유기화합물
0029322010,쿠마린ㆍ메틸쿠마린ㆍ에틸쿠마린,"Coumarin, methylcoumarins and ethylcoumarins",,
2932201010,쿠마린,Coumarin,25030201,유기화합물
2932201020,메틸쿠마린,Methylcoumarins,25030201,유기화합물
2932201030,에틸쿠마린,Ethylcoumarins,25030201,유기화합물
0029322090,그 밖의 락톤,Other lactones,,
2932209010,노나락톤,Nonalactone,25030201,유기화합물
2932209020,운데카락톤,Undecalactone,25030201,유기화합물
2932209030,부티로락톤,Butyrolactone,25030201,유기화합물
2932209040,산토닌,Santonin,25030201,유기화합물
2932209050,페놀프탈레인,Phenolphthalein,25030201,유기화합물
2932209060,글루쿠로노락톤,Glucuronolactone,25030201,유기화합물
2932209070,탈수소초산과 그 염,Dehydracetic acid and its salts,25030201,유기화합물
2932209080,아세틸케텐(디케텐),Acetyl ketene (diketene),25030201,유기화합물
0293220909,기타,Other,,
2932209091,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2932209099,기타,Other,25030201,유기화합물
2932910000,이소사프롤,Isosafrole,25030201,유기화합물
2932920000,"1-(1,3-벤조디옥솔-5-일)프로판-2-온","1-(1,3-Benzodioxol-5-yl)propane-2-one",25030201,유기화합물
2932930000,피페로날,Piperonal,25030201,유기화합물
2932940000,사프롤,Safrole,25030201,유기화합물
2932950000,테트라히드로카나비놀(모든 이성체),Tetrahydrocannabinols (all isomers),25030201,유기화합물
2932960000,카보퓨란(ISO),Carbofuran (ISO),25030201,유기화합물
2932991000,디옥산,Dioxanes,25030201,유기화합물
2932992000,벤조푸란(쿠마론),Benzofuran (coumarone),25030201,유기화합물
0029329990,기타,Other,,
2932999010,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2932999090,기타,Other,25030201,유기화합물
2933112000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933119000,기타,Other,25030201,유기화합물
2933192000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933193000,피라조론과 그 유도체,Pyrazolone and its derivatives,25030201,유기화합물
2933199000,기타,Other,25030201,유기화합물
2933211000,히단토인,Hydantoin,25030201,유기화합물
2933212000,히단토인의 유도체,Derivatives of hydantoin,25030201,유기화합물
2933291000,리시딘,Lysidine,25030201,유기화합물
0029332990,기타,Other,,
2933299010,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933299090,기타,Other,25030201,유기화합물
2933311000,피리딘,Pyridine,25030201,유기화합물
2933312000,피리딘의 염,Salts of pyridine,25030201,유기화합물
2933321000,피페리딘,Piperidine,25030201,유기화합물
2933329000,피페리딘의 염,Salts of piperidine,25030201,유기화합물
2933330000,알펜타닐(INN)ㆍ아닐레리딘(INN)ㆍ베지트라마이드(INN)ㆍ브로마제팜(INN)ㆍ카펜타닐(INN)ㆍ디페녹신(INN)ㆍ디펜옥실레이트(INN)ㆍ디피파논(INN)ㆍ펜타닐(INN)ㆍ케토베미돈(INN)ㆍ메틸페니데이트(INN)ㆍ펜타조신(INN)ㆍ페치딘(INN)ㆍ페치딘(INN) 제조중간체 에이ㆍ펜사이클리딘(INN)(PCP)ㆍ페노페리딘(INN)ㆍ피프라드롤(INN)ㆍ피리트라미드(INN)ㆍ프로피람(INN)ㆍ레미펜타닐(INN)ㆍ트리메페리딘(INN)과 이들의 염,"Alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam (INN), carfentanil (INN), difenoxin (INN), diphenoxylate (INN) dipipanone (INN), fentanyl (INN), ketobemidone (INN), methylphenidate (INN), pentazocine (INN), pethidine (INN), pethidine (INN) intermediate A, phencyclidine (INN) (PCP), phenoperidine (INN), pipradrol (INN), piritramide (INN), propiram (INN), remifentanil (INN) and trimeperidine (INN); salts thereof",25030201,유기화합물
2933340000,그 밖의 펜타닐과 그 유도체,Other fentanyls and their derivatives,25030201,유기화합물
2933350000,3-퀴뉴클리디놀,3-Quinuclidinol,25030201,유기화합물
2933360000,4-아닐리노-N-펜에틸피페리딘(ANPP),4-Anilino-N-phenethylpiperidine (ANPP),25030201,유기화합물
2933370000,엔-펜에틸-4-피페리돈(NPP),N-Phenethyl-4-piperidone (NPP),25030201,유기화합물
2933392000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933393000,3-하이드록시-1-메틸피페리딘,3-Hydroxy-1-methylpiperidine,25030201,유기화합물
2933399000,기타,Other,25030201,유기화합물
2933410000,레보파놀(INN)과 그 염,Levorphanol (INN) and its salts,25030201,유기화합물
2933491000,피비니움파모에이트,Pyrvinium pamoate,25030201,유기화합물
0029334990,기타,Other,,
2933499010,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933499090,기타,Other,25030201,유기화합물
2933520000,말로닐우레아(바르비투르산)와 그 염,Malonylurea (barbituric acid) and its salts,25030201,유기화합물
2933530000,아로바르비탈(INN)ㆍ아모바르비탈(INN)ㆍ바르비탈(INN)ㆍ부탈비탈(INN)ㆍ부토바르비탈(INN)ㆍ싸이클로바르비탈(INN)ㆍ메틸페노바르비탈(INN)ㆍ펜토바르비탈(INN)ㆍ페노바르비탈(INN)ㆍ섹부타바르비탈(INN)ㆍ세코바르비탈(INN)ㆍ비닐비탈(INN)과 이들의 염,"Allobarbital (INN), amobarbital (INN), barbital (INN), butalbital (INN), butobarbital, cyclobarbital (INN), methylphenobarbital (INN), pentobarbital (INN), phenobarbital (INN), secbutabarbital (INN), secobarbital (INN) and vinylbital (INN); salts thereof",25030201,유기화합물
2933540000,그 밖의 말로닐우레아 유도체(바르비투르산)와 이들의 염,Other derivatives of malonylurea (barbituric acid); salts thereof,25030201,유기화합물
2933550000,로프라졸람(INN)ㆍ메크로콰론(INN)ㆍ메타콰론(INN)ㆍ지페프롤(INN)과 이들의 염,"Loprazolam (INN), mecloqualone (INN), methaqualone (INN) and zipeprol (INN); salts thereof",25030201,유기화합물
2933591000,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933592000,"피리미딘, 그 염과 그 밖의 피리미딘고리(수소를 첨가하였는지에 상관없다) 구조를 가지는 화합물","Pyrimidine, its salts and other compounds containing a pyrimidine ring (whether or not hydrogented) in the structure",25030201,유기화합물
2933593000,"피페라진, 그 염과 그 밖의 피페라진고리 구조를 가지는 화합물","Piperazine, its salts and other compounds containing a piperazine ring in the structure",25030201,유기화합물
2933610000,멜라민,Melamine,25030201,유기화합물
2933691000,염화시아눌,Cyanuric chloride,25030201,유기화합물
2933692000,헥사메틸렌테트라민,Hexamethylene tetramine,25030201,유기화합물
0029336990,기타,Other,,
2933699010,트리메틸렌 트리니트라민,Trimethylene trinitramine,25030201,유기화합물
0293369909,기타,Other,,
2933699091,농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),25020501,농약
2933699099,기타,Other,25030201,유기화합물
2933710000,6-헥산락탐(에프시론-카프로락탐),6-Hexanelactam (epsilon-caprolactam),25010201,석유화학섬유원료
2933720000,클로바잠(INN)과 메치푸리론(INN),Clobazam (INN) and methyprylon (INN),25030201,유기화합물
2933793000,1-비닐-2-피롤리돈,1-vinyl-2-pyrrolidone,25030201,유기화합물
2933799000,기타,Other,25030201,유기화합물
2933910000,알프라졸람(INN)ㆍ카마제팜(INN)ㆍ클로르디아제폭사이드(INN)ㆍ클로나제팜(INN)ㆍ클로라제페이트ㆍ델로라제팜(INN)ㆍ디아제팜(INN)ㆍ에스타졸람(INN)ㆍ에틸로프라제페이트(INN)ㆍ플르디아제팜(INN)ㆍ플루니트라제팜(INN)ㆍ플루라제팜(INN)ㆍ할라제팜(INN)ㆍ로라제팜(INN)ㆍ로르메타제팜(INN)ㆍ마진돌(INN)ㆍ메다제팜(INN)ㆍ미다졸람(INN)ㆍ니메타제팜(INN)ㆍ니트라제팜(INN)ㆍ놀다제팜(INN)ㆍ옥사제팜(INN)ㆍ피나제팜(INN)ㆍ프라제팜(INN)ㆍ피로발레톤(INN)ㆍ테마제팜(INN)ㆍ테트라제팜(INN)ㆍ트리아졸람(INN)과 이들의 염,"Alprazolam (INN), camazepam (INN), chlordiazepoxide (INN), clonazepam (INN), clorazepate, delorazepam (INN), diazepam (lNN), estazolam (INN), ethyl loflazepate (INN), fludiazepam (INN), flunitrazepam (INN), flurazepam (INN), halazepam (INN), lorazepam (INN), lormetazepam (INN), mazindol (INN), medazepam (INN), midazolam(INN), nimetazepam (INN), nitrazepam (INN), nordazepam (INN), oxazepam (INN), pinazepam (INN), prazepam (INN), pyrovalerone (INN), temazepam (INN) tetrazepam (INN) and triazolam (INN); salts thereof",25030201,유기화합물
